COUNTRY,YEAR,ACCHEAD ,AGDEMONS,AGEA,AGEH,AGEI,AGER,AGETOGO,ASPELL,AUT,BIRTHS,BRITCOL ,CATH    ,CIVLIB,CIVMIL,COMEX,CTRCEPT,CPI,DEATH,DEMADIC,DEMBDIC,DICADEM,DICBDEM,DIVIDED,EDT,EDTG,EFFPARTY,ELF60,ETHNIC,EXSELEC,FEMSEC,FERTIL,FLAGC,FLAGE   ,FLAGR,G,GDPW,GINI,GLAG,GXPDEDUC,GXPDHLTH,GXPDSSEC,GXPKTOTL,HEADS,INCUMB,INEQ,INFMORT,INST,INST2,INV,KS,KSG,LAGREG,LAWS,LEGELEC,LEGSELEC,LEVEL,LEVLAG  ,LF,LFAGRIC,LFG,LFGLAG,LFPW,LIVES,LS,MOBILIZE,MOSLEM  ,NEWC    ,ODRP,ODWP,OIL,OPENC,PARTY,PINV,POLLIB,POP,POPG,PPPQUAL,PRESELEC,PRIME,PROT    ,RECVRYW,REG,REGION,REGION2 ,RELIGION,RIOTS,RSPELL,SEATS,STRA,STRD,STRIKES,TINC,TTR,TTRLAG,TTRLEAD,TURNOVER,TYPEII,UNSTABLE,WAR,WORLD,XR
1,1962,0,-9,1,1,1,1,-9,1,1,50.3999900818,0,0.5,-9,1,0,-9,-9,19.3999900818,0,0,0,1,1,1.16,-9,1,0.43,83,2,-9,7.3800001144,1,0,1,-19.9749530369,5012,-9,-6.6081871345,-9,-9,-9,-9,0,0,-9,160,0,0,15,4717380,-34.217686739,1,1,1,2,1278,1597,2865.045490822,-9,0.3353309341,0.7640209923,4.1918129921,48.3243904114,-9,1,99.0999984741,1,0.0833333333,0.3888888889,1,72.5,1,100.26,-9,POP,1.9970951344,1,0,4.5,0,0,1,2,6,99.1,-9,1,100,0,0,-9,0,0,0,0,0,0,0,1,3.15,4.937
1,1963,1,-9,2,1,2,2,-9,1,1,-9,0,0.5,-9,1,0,-9,-9,-9,0,0,0,1,1,1.25,7.7586206897,1,0.43,83,1,-9,-9,0,0,0,18.0751173709,6083,-9,-19.9749530369,-9,-9,-9,-9,1,0,-9,-9,0,0,13.9,6955591,47.4460611611,1,1,1,2,1509,1278,2842.8637185599,-9,-0.7742205956,0.3353309341,4.3535161018,-9,-9,1,99.0999984741,1,0.0833333333,0.3669724771,1,48.45,1,100.14,-9,11460,1.9935920256,1,1,4.5,0,0,1,2,6,99.1,-9,1,100,0,0,-9,0,0,0,0,0.5,0,0,1,3.49,4.937
1,1964,1,-9,3,2,3,3,-9,1,1,-9,0,0.5,-9,1,0,-9,-9,-9,0,0,0,1,1,1.345,7.6,1,0.43,83,1,-9,-9,0,0,0,4.3737574553,6502,-9,18.0751173709,-9,-9,-9,-9,0,0,-9,-9,0,0,10.6,7939430,14.1445780811,1,1,0,2,1575,1509,2831.7056290372,-9,-0.3924947035,-0.7742205956,4.5140938759,-9,-9,1,99.0999984741,1,0.0833333333,0.3571428571,1,43.57,1,99.69,-9,11690,2.0069808028,1,0,4.5,0,1,1,2,6,99.1,-9,1,100,0,0,-9,0,0,0,0,0.3333329856,0,0,0,5.39,4.937
1,1965,2,-9,1,1,4,4,-9,2,2,-9,0,0.5,-9,3,0,-9,-9,-9,0,0,0,1,2,1.45,7.8066914498,1,0.43,83,3,5,-9,0,0,0,-0.3174603175,6620,-9,4.3737574553,-9,-9,-9,-9,1,0,-9,-9,0,0,11,8225115,3.5983061756,1,2,0,0,1570,1575,2827.6601208459,57.0024909973,-0.1428647155,-0.3924947035,4.6735610962,-9,-9,2,99.0999984741,1,0.0833333333,0.347826087,1,38.89,1,104.33,-9,11923,1.9931565441,1,0,4.535,0,1,1,2,6,99.1,-9,1,0,0,0,-9,0,0,0,0,0.5,0,0,0,3.79,4.937
1,1966,2,-9,2,2,5,5,-9,2,2,-9,0,0.5,-9,3,0,-9,-9,-9,0,0,0,1,2,1.56,7.5862068966,1,0.43,83,3,-9,-9,0,0,0,-2.1656050955,6612,-9,-0.3174603175,-9,-9,-9,-9,0,0,-9,-9,0,0,8.3,8268686,0.5297311952,1,2,0,0,1536,1570,2849.6842105263,55.0484085083,0.7788803724,-0.1428647155,4.9508571625,-9,-9,2,99.0999984741,1,0.0833333333,0.3445378151,1,41,1,101.46,-9,12267,2.8851799044,1,0,5.625,0,1,1,2,6,99.1,-9,1,0,0,0,-9,0,0,0,0,0.400000006,0,0,0,3.91,4.938
1,1967,2,0,3,3,6,6,-9,2,2,49.7999992371,0,0.5,-9,3,0,-9,-9,17.3999900818,0,0,0,1,2,1.675,7.3717948718,1,0.43,83,3,-9,7.4800000191,0,0,0,3.5807291667,6982,-9,-2.1656050955,-9,-9,-9,-9,0,0,-9,150,0,0,11.3,9328688,12.8194733722,1,2,0,0,1591,1536,2876.1962188485,53.1047096252,0.9303489918,0.7788803724,5.2266788483,51.4243888855,-9,2,99.0999984741,1,0.0769230769,0.325,1,37.55,1,101.55,-9,12622,2.8939430994,1,0,5.6333333,0,1,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.3333329856,0,0,0,2.59,4.937
1,1968,2,0,4,4,7,7,-9,2,2,-9,0,0.5,-9,3,0,-9,-9,-9,0,0,0,1,2,1.805,7.7611940299,1,0.43,83,3,-9,-9,0,0,0,10.0565681961,7848,-9,3.5807291667,-9,-9,-9,-9,0,0,-9,-9,0,0,15.1,11935830,27.9475741926,1,2,0,0,1751,1591,2897.3606014271,51.1713104248,0.7358462695,0.9303489918,5.5010380745,-9,-9,2,99.0999984741,1,0.0769230769,0.3114754098,1,38.54,1,94.19,-9,12986,2.883853589,1,0,6.3125,0,1,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.2857140005,0,0,0,4.62,4.937
1,1969,2,0,5,5,8,8,-9,2,2,-9,0,0.5,-9,3,0,-9,-9,-9,0,0,0,1,2,1.95,8.0332409972,1,0.43,83,3,-9,-9,0,0,0,4.5688178184,8378,-9,10.0565681961,-9,-9,-9,-9,0,0,-9,-9,0,0,18.2,13748250,15.1847001842,1,2,0,0,1831,1751,2919.8090236333,49.2481307983,0.7747886885,0.7358462695,5.7739481926,-9,-9,2,99.0999984741,1,0.0769230769,0.2950819672,1,39.96,1,88.04,-9,13360,2.8800246419,1,0,7.9516667,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,4.66,4.938
1,1970,2,0,6,6,9,9,-9,2,2,48.7200012207,0,0.5,-9,3,0,-9,6.6,16.2000007629,0,0,0,1,2,2.1,7.6923076923,1,0.43,83,3,6,7.4200000763,0,0,0,-0.3823047515,8536,-9,4.5688178184,-9,-9,-9,-9,0,0,-9,139.1999969482,0,0,19.8,14369240,4.5168657829,1,2,0,0,1824,1831,2937.2895970009,47.3350906372,0.5986889288,0.7747886885,6.0454192162,53.2551307678,-9,2,99.0999984741,1,0.0769230769,0.3064516129,1,51.15,1,97.54,-9,13746,2.8892215569,1,0,7.91,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.2222220004,0,0,0,4.77,4.937
1,1971,2,0,7,7,10,10,-9,2,2,-9,0,0.5,-9,3,0,-9,2.6266417,-9,0,0,0,1,2,2.225,5.9523809524,1,0.43,83,3,-9,-9,0,0,0,-8.2785087719,7816,-9,-0.3823047515,-9,-9,-9,-9,0,0,-9,-9,0,0,20.6,12390010,-13.774075734,1,2,0,0,1673,1824,3032.8476202661,45.4902915955,3.2532721105,0.5986889288,6.2796339989,-9,-9,2,99.0999984741,1,0.0625,0.3023255814,1,45.82,1,97.09,-9,14169,3.0772588389,1,0,5.7233333,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.200000003,0,0,0,2.9,4.913
1,1972,2,0,8,8,11,11,-9,2,2,48,0,0.5,6,3,0,-9,3.6563071,15.3999996185,0,0,0,1,2,2.355,5.8426966292,1,0.43,83,3,-9,7.3800001144,0,0,0,20.0239091452,9372,-9,-8.2785087719,-9,-9,-9,-9,0,0,-9,132,0,0,19.5,18536400,49.6076274353,1,2,0,0,2008,1673,3130.0546308152,43.7651596069,3.205139945,3.2532721105,6.4986572266,54.4756202698,-9,2,99.0999984741,1,0.0625,0.2945736434,1,45.77,1,102.68,6,14609,3.1053708801,1,0,5.2483333,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.1818179935,0,0,0,3.42,4.484
1,1973,2,0,9,9,12,12,-9,2,2,-9,0,0.5,6,3,0,-9,6.1728395,-9,0,0,0,1,2,2.495,5.9447983015,1,0.43,83,3,-9,-9,0,0,0,0.1494023904,9361,-9,20.0239091452,-9,-9,-9,-9,0,0,-9,-9,0,0,23.4,19118750,3.1416564166,1,2,0,0,2011,2008,3236.1610939002,42.1484184265,3.3899236787,3.205139945,6.7039179802,-9,-9,2,99.0999984741,1,0.0625,0.2923076923,1,56.87,1,116.84,6,15064,3.1145184475,1,0,8.0216667,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.1666669995,0,0,0,5.28,3.959
1,1974,2,0,10,10,13,13,-9,2,2,-9,0,0.5,6,3,0,-9,4.7342193,-9,0,0,0,1,2,2.65,6.2124248497,1,0.43,83,3,-9,-9,0,0,0,12.0835405271,10480,-9,0.1494023904,-9,-9,-9,-9,0,0,-9,-9,0,0,27.9,24865400,30.0576659039,1,2,0,0,2254,2011,3340.9958015267,40.6301689148,3.2394774112,3.3899236787,6.8966741562,-9,-9,2,99.0999984741,1,0.0625,0.303030303,1,73.75,1,112.71,6,15534,3.1200212427,1,0,10.798333,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.1538459957,0,0,0,1.59,4.181
1,1975,2,0,11,11,14,14,-9,2,2,-9,0,0.5,6,3,0,-9,8.961142,-9,0,0,0,1,2,2.815,6.2264150943,1,0.43,83,3,14,-9,0,0,0,3.8598047915,10870,-9,12.0835405271,-9,-9,-9,-9,0,0,-9,-9,0,0,28.3,27666340,11.2644075704,1,2,0,0,2341,2254,3449.6907083717,39.2016716003,3.2533685554,3.2394774112,7.0780358315,-9,-9,2,99.0999984741,1,0.0625,0.3115942029,1,76.52,1,125.19,6,16018,3.1157461053,1,0,7.8625,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.1428570002,0,0,0,0.39,3.949
1,1976,2,0,12,12,15,15,-9,2,2,-9,0,0.5,6,2,0,-9,8.8791849,-9,0,0,0,1,2,2.97,5.5062166963,1,0.43,83,3,16,-9,0,0,0,4.8697137975,11381,-9,3.8598047915,-9,-9,-9,-9,0,0,-9,-9,0,0,27,31386980,13.4482551722,1,2,0,0,2455,2341,3562.6728758457,37.3765716553,3.2751390494,3.2533685554,7.3338980675,-9,-9,2,99.0999984741,1,0.0625,0.3021582734,1,69.87,1,124.64,6,16516,3.1090023723,1,0,6.84,0,0,1,2,6,99.1,0,1,0,0,0,0,0,0,0,0,0.1333329976,0,0,0,3.58,4.164
1,1977,2,0,1,13,16,16,-9,3,1,45,0,0.5,6,2,0,7,12.09893,13.3999996185,0,0,0,1,1,3.14,5.7239057239,1,0.43,83,2,19,7.1700000763,0,0,0,2.566191446,11653,-9,4.8697137975,-9,-9,-9,-9,0,0,-9,112,0,0,30,34023820,8.401063116,1,1,1,2,2518,2455,3679.8712777826,35.6691703796,3.2896200696,3.2751390494,7.5732622147,57.4756202698,-9,1,99.0999984741,1,0.0625,0.2928571429,1,72.09,1,128.14,6,17030,3.1121336885,1,0,6.8241667,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.125,0,0,0,3.31,4.147
1,1978,3,0,2,1,17,17,-9,3,1,-9,0,0.5,6,2,0,-9,17.173524,-9,0,0,0,1,1,3.325,5.8917197452,1,0.43,83,2,22,-9,0,0,0,2.8594122319,11971,-9,2.566191446,-9,-9,-9,-9,1,0,-9,-9,0,0,34,37113488,9.080896854,1,1,0,2,2590,2518,3798.998412831,34.0684318542,3.2372636447,3.2896200696,7.7976708412,-9,-9,1,99.0999984741,1,0.0625,0.3028169014,1,65.48,1,137.55,6,17559,3.1062830299,1,0,9.0566667,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1764709949,0,0,0,3.34,3.966
1,1979,4,0,3,1,18,18,-9,3,1,-9,0,0.5,6,2,0,-9,11.450382,-9,0,0,0,1,1,3.525,6.015037594,1,0.43,83,2,24,-9,0,0,0,8.3397683398,12956,-9,2.8594122319,-9,-9,-9,-9,1,0,-9,-9,0,0,28.2,45030580,21.3321151599,1,1,0,2,2806,2590,3921.166255017,32.5646705627,3.2157908193,3.2372636447,8.0084867477,-9,-9,1,99.0999984741,1,0.0625,0.3402777778,1,63.94,1,138.34,6,18105,3.1095164873,1,1,12.665833,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.2222220004,0,0,0,2.73,3.853
1,1980,4,0,4,2,19,19,-9,3,1,-9,0,0.5,6,2,0,-9,9.543379,-9,0,0,0,1,1,3.74,6.0992907801,1,0.43,83,2,26,-9,0,0,0,-1.7106200998,12710,-9,8.3397683398,-9,-9,-9,-9,0,0,-9,-9,0,0,28.5,44733952,-0.6587256926,1,1,0,2,2758,2806,4051.0701809599,31.1493206024,3.3128900305,3.2157908193,8.206905365,-9,-9,1,99.0999984741,1,0.0625,0.3379310345,1,64.7,1,142.7,6,18669,3.1151615576,1,0,15.265833,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.2105260044,0,0,0,1.49,3.838
1,1981,4,3,5,3,20,20,-9,3,1,-9,0,0.5,6,2,0,-9,14.59636,-9,0,0,0,1,1,3.945,5.4812834225,1,0.43,83,2,-9,-9,0,0,0,0.1450326323,12660,-9,-1.7106200998,-9,-9,-9,-9,0,0,-9,-9,0,0,28.6,46012620,2.8583837171,1,1,0,2,2762,2758,4200.5962085308,-9,3.6910253561,3.3128900305,8.3681793213,-9,-9,1,99.0999984741,1,0.0625,0.3356164384,1,65.42,1,126.02,6,19254,3.1335368793,1,0,18.87,0,0,1,2,6,99.1,2,1,100,0,0,0,0,0,0,0,0.200000003,0,0,0,0.88,4.316
1,1982,4,0,6,4,21,21,-9,3,1,40.6000099182,0,0.5,6,2,0,-9,6.6868748,10.6999998093,0,0,0,1,1,4.16,5.4499366286,1,0.43,83,2,-9,6.3499999046,0,0,0,2.2085445329,12876,-9,0.1450326323,-9,-9,-9,-9,0,0,-9,88,0,0,27.2,49379312,7.3168882798,1,1,1,2,2823,2762,4354.6463187325,-9,3.6673391717,3.6910253561,8.5178670883,60.4756202698,-9,1,99.0999984741,1,0.0625,0.3424657534,1,59.96,1,121.08,6,19862,3.1577853952,1,0,14.860833,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1904760003,0,0,0,-0.47,4.592
1,1983,4,0,7,5,22,22,-9,3,1,-9,0,0.5,6,2,0,-9,5.9583333,-9,0,0,0,1,1,4.38,5.2884615385,1,0.43,83,2,36,-9,0,0,0,2.833864683,13177,-9,2.2085445329,-9,-9,-9,-9,0,0,-9,-9,0,0,27.3,53677672,8.7047790378,1,1,0,2,2903,2823,4515.2147681566,-9,3.6872902567,3.6673391717,8.6571750641,-9,-9,1,99.0999984741,1,0.0625,0.3561643836,1,53.75,1,121.77,6,20495,3.1869902326,1,0,10.794167,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1818179935,0,0,0,1.86,4.789
1,1984,4,0,8,6,23,23,-9,3,1,-9,0,0.5,6,2,0,-9,8.116398,-9,0,0,0,1,1,4.61,5.2511415525,1,0.43,83,2,39,-9,0,0,0,2.0323802962,13381,-9,2.833864683,-9,-9,-9,-9,0,0,-9,-9,0,0,26.4,57496200,7.113810748,1,1,0,2,2962,2903,4686.8265451013,-9,3.8007444996,3.6872902567,8.7871446609,-9,-9,1,99.0999984741,1,0.0625,0.3767123288,1,49.03,1,120.47,6,21173,3.3081239327,1,0,12.0425,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.173913002,0,0,0,3.56,4.983
1,1985,4,0,9,7,24,24,-9,3,1,-9,0,0.5,6,2,0,-9,10.482287,-9,0,0,0,1,1,4.81,4.3383947939,1,0.43,83,2,42,-9,0,0,0,0.8777852802,13434,-9,2.0323802962,-9,-9,-9,-9,0,0,-9,-9,0,0,26,60097800,4.5248207708,1,1,0,2,2988,2962,4859.4479678428,0.0005378068,3.683119507,3.8007444996,8.9086866379,-9,-9,1,99.0999984741,1,0.0625,0.3767123288,1,43.89,1,121.63,6,21848,3.1880224815,1,0,9.9333333,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1666669995,0,0,0,2.74,5.028
1,1986,4,0,10,8,25,25,-9,3,1,-9,0,0.5,6,2,0,-9,12.371609,-9,0,0,0,1,1,5.015,4.261954262,1,0.43,83,2,45,-9,0,0,0,-0.6024096386,13278,-9,0.8777852802,-9,-9,-9,-9,0,0,-9,-9,0,0,21.6,60763900,1.1083600398,1,1,0,2,2970,2988,5032.0899231812,0.0005167644,3.5527071486,3.683119507,9.06138134,-9,-9,1,99.0999984741,1,0.0625,0.404109589,1,30.19,1,147.65,6,22497,2.9705236177,1,0,8.35,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1599999964,0,0,0,1.79,4.702
1,1987,4,0,11,9,26,26,-9,3,1,35.5,0,0.5,6,2,0,36,7.4412609,8.3000001907,0,0,0,1,1,5.215,3.9880358923,1,0.43,83,2,46,5.3000001907,0,0,0,-1.9191919192,12962,-9,-0.6024096386,-9,-9,-9,-9,0,0,-9,66,0,0,17.6,59735872,-1.6918400563,1,1,1,2,2913,2970,5196.7452553618,0.0004781795,3.2721063156,3.5527071486,9.2025766373,64.0268173218,-9,1,99.0999984741,1,0.0625,0.397260274,1,27.41,1,149.74,6,23124,2.7870382718,1,0,8.2125,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1538459957,0,0,0,2.13,4.85
1,1988,4,1,12,10,27,27,-9,3,1,-9,0,0.5,6,2,0,-9,5.911545,-9,0,0,0,1,1,-9,-9,1,0.43,83,2,52,-9,0,0,0,-4.9433573635,12266,38.73,-1.9191919192,-9,-9,-9,-9,0,0,6.85,-9,0,0,18.9,55070112,-7.8106501902,1,1,1,2,2769,2913,5363.2726235122,0.000460828,3.2044550958,3.2721063156,9.333524704,-9,-9,1,99.0999984741,1,0.0625,0.4178082192,1,31.87,1,118.69,5,23758,2.7417401834,1,1,9.315,0,0,1,2,6,99.1,2,1,100,0,0,0,0,0,0,0,0.1481480002,0,0,0,3.62,5.915
1,1989,4,1,13,11,28,28,-9,3,1,-9,0,0.5,4,2,0,-9,9.3043613,-9,0,0,0,1,1,-9,-9,1,0.43,83,2,53,-9,0,0,0,2.6363308053,12530,-9,-4.9433573635,-9,-9,-9,-9,0,0,-9,-9,0,0,19.6,59292260,7.6668592938,1,1,0,2,2842,2769,5528.4044692737,0.0004446916,3.0789381289,3.2044550958,9.4553022385,-9,-9,1,99.0999984741,1,0.0625,0.4178082192,1,40.82,1,105.24,6,24374,2.5928108427,1,0,10.920833,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1428570002,0,0,0,2.41,7.609
1,1990,4,0,14,12,29,29,-9,3,1,-9,0,0.5,4,2,0,-9,16.619559,-9,0,0,0,1,1,-9,-9,1,0.43,83,2,53,-9,0,1,0,-2.2871217452,12176,-9,2.6363308053,-9,-9,-9,-9,0,0,-9,-9,0,0,18,57677660,-2.7231210279,1,1,0,2,2777,2842,5702.4746222076,0.0003952752,3.148650825,3.0789381289,9.5688409805,-9,-9,1,99.0999984741,1,0.0625,0.4452054795,1,45.72,1,112.11,4,25003,2.580618692,1,0,10.009167,0,0,1,2,6,99.1,0,1,100,0,0,0,0,0,0,0,0.1379310042,0,0,0,1.18,8.958
2,1975,0,0,1,1,1,1,-9,4,2,-9,0,10.1999998093,4,1,0,-9,-9,-9,0,0,0,1,2,0.514,-9,1,0.78,37,3,-9,-9,1,0,1,-34.3777976723,1613,-9,-7.14879468,-9,-9,-9,-9,0,0,-9,-9,0,0,2.9,1154415,-56.3250027556,1,2,0,0,733,1117,3038.7916924985,75.7575531006,1.4873377323,1.9022471832,40.9578208923,-9,-9,2,0,1,0.0238095238,0.3115942029,1,76.27,1,143.62,6,6687,2.404287902,1,0,7.8625,86.0999984741,0,1,4,1,70,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.39,25.55
2,1976,0,0,2,2,2,2,-9,4,2,-9,0,10.1999998093,6,1,0,-9,-9,-9,0,0,0,1,2,0.571,11.0894941634,1,0.78,37,3,-9,-9,0,0,0,-11.5961800819,1438,-9,-34.3777976723,-9,-9,-9,-9,0,0,-9,-9,0,0,3.3,927457.3125,-19.6599738829,1,2,0,0,648,733,3087.6884561892,75.3098678589,1.6090857367,1.4873377323,40.879940033,-9,-9,2,0,1,0.023255814,0.3021582734,1,68.75,1,131.72,6,6852,2.4674742037,1,0,6.84,86.0999984741,0,1,4,1,70,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3.58,30.23
2,1977,0,0,3,3,3,3,-9,4,2,47.5,0,10.1999998093,6,1,0,1,-9,23.6000099182,0,0,0,1,2,0.636,11.3835376532,1,0.78,37,3,-9,6.3899998665,0,0,0,-0.3086419753,1439,-9,-11.5961800819,-9,-9,-9,-9,0,0,-9,160,0,0,3.5,948763.3125,2.2972485863,1,2,0,0,646,648,3154.1320361362,74.8882293701,2.1518874359,1.6090857367,40.8065986633,40.0121917725,-9,2,0,1,0.0227272727,0.2928571429,1,66.31,1,111.12,6,7026,2.5394045534,1,0,6.8241667,86.0999984741,0,1,4,1,70,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3.31,38.28
2,1978,0,0,4,4,4,4,-9,4,2,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,2,0.707,11.1635220126,1,0.78,37,3,-9,-9,0,0,0,2.6315789474,1486,-9,-0.3086419753,-9,-9,-9,-9,0,0,-9,-9,0,0,3.9,1033078,8.8867988875,1,2,0,0,663,646,3215.9515477793,74.4904327393,1.9599531958,2.1518874359,40.7374000549,-9,-9,2,0,1,0.0227272727,0.3028169014,1,71.81,1,110.11,7,7208,2.5903785938,1,0,9.0566667,86.0999984741,0,1,4,1,70,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3.34,43.81
2,1979,1,0,5,1,5,5,-9,4,2,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,2,0.784,10.8910891089,1,0.78,37,3,-9,-9,0,0,0,-0.4524886878,1487,-9,2.6315789474,-9,-9,-9,-9,1,0,-9,-9,0,0,3.9,1055539,2.1741823947,1,2,0,0,660,663,3281.3584398117,74.1145019531,2.0338270357,1.9599531958,40.672000885,-9,-9,2,0,1,0.0681818182,0.3402777778,1,76.88,1,107.34,7,7393,2.5665926748,1,0,12.665833,86.0999984741,0,1,4,1,70,0,2,0,0,0,0,0,0,0,0,0.200000003,0,0,1,2.73,48.96
2,1980,1,0,1,2,6,6,-9,5,1,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,1,0.869,10.8418367347,1,0.78,37,3,-9,-9,0,0,0,2.2727272727,1526,-9,-0.4524886878,-9,-9,-9,-9,0,0,-9,-9,0,0,3.9,1137342,7.7498794455,1,1,1,2,675,660,3353.3256880734,73.758682251,2.193215084,2.0338270357,40.6100997925,-9,-9,1,0,1,0.0909090909,0.3379310345,1,81.21,1,190.86,7,7581,2.54294603,1,0,15.265833,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.1666669995,0,0,1,1.49,29.62
2,1981,1,0,2,3,7,7,-9,5,1,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,1,0.966,11.1622554661,1,0.78,37,3,-9,-9,0,0,0,-3.7037037037,1494,-9,2.2727272727,-9,-9,-9,-9,0,0,-9,-9,0,0,3.7,1099771,-3.3034039014,1,1,0,2,650,675,3386.1780455154,-9,0.9796948015,2.193215084,40.4067611694,-9,-9,1,0,1,0.0681818182,0.3356164384,1,84,1,197.85,7,7783,2.6645561272,1,0,18.87,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.1428570002,0,0,1,0.88,29.62
2,1982,1,0,3,4,8,8,-9,5,1,47.2999992371,0,10.1999998093,7,1,0,-9,-9,22.2000007629,0,0,0,1,1,1.074,11.1801242236,1,0.78,37,3,-9,6.3899998665,0,0,0,4.4615384615,1584,-9,-3.7037037037,-9,-9,-9,-9,0,0,-9,149,0,0,3.4,1253742,14.0002782397,1,1,0,2,679,650,3425.0063131313,-9,1.1466694041,0.9796948015,40.2104492188,41.9609718323,-9,1,0,1,0.0681818182,0.3424657534,1,74.4,1,210.29,7,7990,2.6596428113,1,0,14.860833,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.125,0,0,1,-0.47,29.62
2,1983,1,0,4,5,9,9,-9,5,1,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,1,1.198,11.5456238361,1,0.78,37,3,-9,-9,0,0,0,-0.88365243,1596,-9,4.4615384615,-9,-9,-9,-9,0,0,-9,-9,0,0,3.4,1285740,2.5521997349,1,1,0,2,673,679,3458.6127819549,-9,0.98120896,1.1466694041,40.0208206177,-9,-9,1,0,1,0.0454545455,0.3561643836,1,75,1,224.03,7,8202,2.6533166458,1,0,10.794167,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.1111110002,0,0,1,1.86,29.62
2,1984,1,0,5,6,10,10,-9,5,1,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,1,1.328,10.8514190317,1,0.78,37,3,-9,-9,0,0,0,2.6745913819,1664,-9,-0.88365243,-9,-9,-9,-9,0,0,-9,-9,0,0,3.3,1412255,9.8398587584,1,1,0,2,691,673,3488.2211538462,-9,0.8560765185,0.98120896,39.8375205994,-9,-9,1,0,1,0.0454545455,0.3767123288,1,74.51,1,244.59,7,8400,2.4140453548,1,0,12.0425,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.1000000015,0,0,1,3.56,29.62
2,1985,1,0,6,7,11,11,-9,5,1,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,1,1.474,10.9939759036,1,0.78,37,3,-9,-9,0,0,0,2.8943560058,1742,-9,2.6745913819,-9,-9,-9,-9,0,0,-9,-9,0,0,3.3,1561593,10.5744359199,1,1,0,2,711,691,3512.144087256,-9,0.6858204327,0.8560765185,39.6602516174,-9,-9,1,0,1,0.0227272727,0.3767123288,1,69.1,1,252.81,7,8605,2.4404761905,1,0,9.9333333,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.0909091011,0,0,1,2.74,29.62
2,1986,1,0,7,8,12,12,-9,5,1,-9,0,10.1999998093,7,1,0,-9,-9,-9,0,0,0,1,1,1.641,11.3297150611,1,0.78,37,3,-9,-9,0,0,0,-0.2812939522,1670,-9,2.8943560058,-9,-9,-9,-9,0,0,-9,-9,0,0,2.8,1530864,-1.9677982675,1,1,1,2,709,711,3753.454491018,-9,6.8707432772,0.6858204327,39.4409103394,-9,-9,1,0,1,0.0454545455,0.404109589,1,65.9,1,266.86,7,8841,2.7425915166,1,0,8.35,86.0999984741,0,1,4,1,70,0,2,100,0,0,0,0,0,0,0,0.0833332986,0,0,1,1.79,29.62
